trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
36809	7853	1	0	1	1	1	1	1	2	2013	7	22	1	6	34	0	1	1	1221	0.274444444	0.109444444	0.116944444	0	0.055	0	0	0.057222222	1.5	0.18	0	0.203883
45216	9662	0	1	3	3	6	5	0	2	2013	11	1	5	8.5	63	0	0	0	935	0.238055556	0.073888889	0.091666667	0	0.068888889	0	0	0.073333333	0	0.17	0	0.109848
60439	12954	0	1	4	3	1	1	1	3	2014	6	13	5	11.01666667	38	0	1	1	7406	1.886666667	0.536944444	0.119722222	0	0.859166667	0	0	0.3975	1.5	1.36	0	0.2942
61658	13217	4	1	4	5	1	5	0	3	2014	6	27	5	15.33333333	9	0	0	2	2162	0.637777778	0.201111111	0.285	0	0.138055556	0	0	0.186388889	0	0.49	0	0.356185
30928	6679	0	1	2	3	6	4	1	2	2013	5	19	7	10.1	22	1	1	0	851	0.236944444	0.103888889	0.136111111	0	0.048055556	0	0	0.088888889	1.5	0.2	0	0.040625
17775	3753	3	2	4	3	1	5	0	1	2012	10	27	6	16	5	1	0	1	1291	0.326111111	0.092222222	0.142222222	0.033333333	0	0	0	0.094722222	0	0.25	0	0.395894
7804	1603	0	3	4	3	2	1	1	1	2012	7	3	2	11	46	0	1	1	955	0.301388889	0.094722222	0.098055556	0	0.083333333	0	0	0.074722222	1.5	0.18	0	0.126394
74209	16065	0	7	1	2	2	1	1	3	2014	12	2	2	14.75	50	1	1	2	700	0.228888889	0.059722222	0.091944444	0	0.038888889	0	0	0.041666667	1.5	0.13	0	0.0266667
26947	5816	1	3	4	2	5	1	1	1	2013	3	6	3	15.58333333	31	0	1	1	1721	0.471944444	0.144444444	0.019722222	0	0.193888889	0	0	0.149722222	1.5	0.55	0	0.111317
7024	1446	0	1	3	1	6	1	1	1	2012	6	25	1	16.5	27	0	1	0	9895	2.465555556	0.848888889	0.148888889	0	1.128888889	0.151111111	1	0.687222222	3	1.79	0	0.523848
9069	1882	0	0	4	2	1	1	1	1	2012	7	17	2	8.75	32	1	1	2	1414	0.414444444	0.103333333	0.168611111	0	0.122222222	0	0	0.110833333	1.5	0.35	0	0.493734
8926	1849	1	7	4	3	1	1	1	1	2012	7	15	7	13.5	41	1	1	2	2076	0.503888889	0.156111111	0.174166667	0	0.083333333	0	0	0.115	1.5	0.38	0	0.0772947
19225	4067	1	1	4	2	6	1	1	1	2012	11	14	3	8.833333333	32	1	1	2	1349	0.302222222	0.067777778	0.109166667	0	0.106666667	0	0	0.075555556	1.5	0.2	0	0.238971
73947	16013	1	0	3	5	6	2	0	3	2014	11	29	6	16.5	16	0	0	0	2660	0.613055556	0.23	0.219166667	0	0.192777778	0	0	0.166111111	0	0.45	10.5	0.516722
68304	14759	2	0	3	2	6	1	0.5	3	2014	9	22	1	9	19	1	0	0	4311	1.208333333	0.346944444	0.221111111	0	0.279166667	0	0	0.276111111	0.75	0.72	0	0.545272
79667	17272	1	1	4	3	1	1	1	3	2015	2	20	5	11.25	32	1	1	1	2079	0.49	0.145277778	0.124444444	0	0.128055556	0	0	0.155277778	1.5	0.48	0	0.198569
45834	9798	0	3	4	3	2	1	1	2	2013	11	10	7	20.25	42	1	1	1	1373	0.3775	0.101944444	0.207777778	0	0.027222222	0	0	0.0725	1.5	0.24	0	0.0383142
73376	15884	0	0	3	3	6	5	0	3	2014	11	23	7	11	52	0	0	0	7742	1.952777778	0.71	0.209166667	0.25	0.481111111	0.1	1	0.510833333	0	1.33	0	0.349103
77694	16823	0	2	1	5	6	1	1	3	2015	1	21	3	14.16666667	39	0	1	0	755	0.205277778	0.113888889	0.103055556	0	0.060833333	0	0	0.1175	1.5	0.23	10.5	0.489362
69136	14942	4	0	2	1	6	1	1	3	2014	10	2	4	10	21	0	0	0	9002	2.126944444	0.743333333	0.146944444	0.233333333	0.231111111	0.216666667	2	0.568333333	3.9	1.53	10.5	0.635875
29877	6447	0	7	4	3	1	5	0	2	2013	5	5	7	17.33333333	69	0	1	2	3643	0.929444444	0.272777778	0.226944444	0	0.261388889	0	0	0.205	0	0.69	0	0.142276
31413	6767	1	4	4	3	1	1	1	2	2013	5	24	5	12.5	43	1	1	1	583	0.163611111	0.044444444	0.140555556	0	0.033333333	0	0	0.0875	1.5	0.21	0	0.304762
24192	5216	0	1	1	2	6	1	1	1	2013	1	29	2	9	49	1	0	0	1069	0.275	0.078055556	0.120555556	0	0.076388889	0	0	0.085833333	1.5	0.2	0	0.2589
69983	15141	0	2	3	2	6	1	1	3	2014	10	13	1	9.083333333	34	1	0	0	2685	0.714444444	0.209722222	0.121111111	0	0.2275	0	0	0.207222222	1.5	0.53	0	0.359249
73534	15927	0	3	4	4	1	1	1	3	2014	11	25	2	13.5	54	1	1	1	3083	0.795	0.242777778	0.253888889	0	0.174444444	0	0	0.166111111	1.5	0.52	0	0.182274
61104	13099	0	2	4	3	6	5	0	3	2014	6	22	7	13	76	1	1	2	4073	1.019166667	0.2975	0.2	0	0.319444444	0.072222222	1	0.204166667	0	0.64	0	0.131973
76288	16506	0	0	1	3	2	1	1	3	2015	1	4	7	11	37	1	1	1	3773	0.874722222	0.3725	0.110833333	0	0.416666667	0	0	0.395555556	1.5	1.69	0	0.214888
42028	8978	1	0	3	1	6	1	1	2	2013	9	24	2	8.25	24	1	1	0	5649	1.37	0.501111111	0.075833333	0.3	0	0.166666667	1	0.491944444	5.3	1.09	0	0.66742
64942	13978	1	1	3	1	1	5	0	3	2014	8	5	2	18.08333333	57	0	1	1	3118	0.816666667	0.254722222	0.143055556	0	0.283888889	0	0	0.263333333	0	0.68	0	0.533755
37748	8064	0	0	3	3	1	5	0	2	2013	8	2	5	11	89	0	1	2	2829	0.661111111	0.224722222	0.152222222	0	0.194166667	0	0	0.200833333	0	0.55	0	0.463347
72736	15753	0	0	4	3	1	1	1	3	2014	11	15	6	14.5	35	0	1	2	727	0.213333333	0.076944444	0.129722222	0	0.048055556	0	0	0.087222222	1.5	0.2	0	0.55414
70658	15289	1	8	1	5	6	4	1	3	2014	10	20	1	18.91666667	50	0	0	0	376	0.103888889	0.112222222	0.072222222	0	0.041666667	0	0	0.1075	1.5	0.2	0	0.431525
62785	13490	1	4	4	4	2	1	1	3	2014	7	8	2	17.33333333	36	0	1	2	1011	0.286666667	0.089166667	0.1475	0	0.05	0	0	0.099166667	1.5	0.2	0	0.268908
10253	2136	2	2	4	3	1	3	0	1	2012	7	29	7	18	15	0	0	2	2349	0.633333333	0.195277778	0.2475	0	0.1025	0	0	0.212222222	0	0.74	0	0.162304
23159	4980	0	0	1	3	6	5	0	1	2013	1	16	3	10	49	0	0	0	1504	0.389722222	0.133888889	0.300277778	0	0.081388889	0	0	0.117777778	0	0.36	0	0.21934
68465	14802	1	1	4	2	1	1	1	3	2014	9	24	3	8.75	23	1	1	1	822	0.2625	0.077777778	0.175	0	0.04	0	0	0.1025	1.5	0.27	0	0.230352
26864	5806	4	0	3	2	1	3	0	1	2013	3	5	2	7.833333333	12	0	0	2	1867	0.489166667	0.16	0.153888889	0	0.213888889	0.097222222	1	0.169166667	0	0.47	0	0.211823
41596	8895	3	2	3	3	1	5	0	2	2013	9	20	5	16	9	0	0	1	1335	0.352777778	0.098333333	0.0775	0	0.104722222	0	0	0.141388889	0	0.31	0	0.424361
14491	3079	1	1	4	5	1	1	1	1	2012	9	21	5	8.583333333	58	0	1	2	14659	3.29	1.029722222	0.115277778	0.5	0.341111111	0.133333333	1	0.731944444	5.4	2.41	0	0.622391
63176	13575	0	0	1	3	6	5	0	3	2014	7	13	7	10	80	0	0	0	668	0.149166667	0.039722222	0.061944444	0	0.051111111	0	0	0.065833333	0	0.16	0	0.35443
45072	9630	0	0	2	3	1	5	0	2	2013	10	29	2	11	80	0	1	1	739	0.2625	0.08	0.131388889	0	0.033333333	0	0	0.061111111	0	0.18	0	0.0772727
72749	15754	0	1	4	3	2	1	1	3	2014	11	15	6	17	36	0	1	2	4523	1.095277778	0.336111111	0.087222222	0	0.471666667	0.142777778	1	0.280555556	3	0.8	0	0.193069
73809	15986	1	4	4	5	1	1	1	3	2014	11	27	4	16.75	42	0	1	2	1761	0.461111111	0.135	0.091388889	0	0.244166667	0	0	0.158333333	1.5	0.41	0	0.326316
23252	5007	0	0	3	2	1	4	0.5	1	2013	1	17	4	18	20	0	0	1	3821	0.894722222	0.305	0.194722222	0.166666667	0	0	0	0.181944444	1.15	0.63	0	0.354198
35000	7491	0	2	4	5	1	1	1	2	2013	7	2	2	13	61	1	1	2	1875	0.578888889	0.171944444	0.037777778	0	0.298888889	0.081388889	1	0.173055556	3	0.44	0	0.348315
58893	12625	0	0	1	3	6	1	1	3	2014	5	27	2	12.5	30	1	0	0	1345	0.396944444	0.154166667	0.108055556	0	0.133333333	0	0	0.11	1.5	0.34	0	0.113636
75381	16296	0	2	4	3	1	1	1	3	2014	12	14	7	0.5	40	1	1	1	6186	1.486944444	0.433333333	0.123055556	0	0.43	0.3	1	0.274166667	3	1.07	0	0.283688
29783	6430	3	4	4	3	2	5	0	2	2013	5	3	5	20.25	7	0	0	2	3700	0.9725	0.323611111	0.040555556	0	0.203333333	0	0	0.1725	0	0.57	0	0.0805153
1568	328	2	0	4	3	1	5	0	1	2012	4	22	7	14	7	1	0	1	6660	1.580555556	0.628888889	0.476111111	0.216666667	0	0	0	0.469166667	0	1.35	0	0.416223
64037	13760	2	3	4	3	1	5	0	3	2014	7	23	3	19.75	6	0	0	1	4463	1.081388889	0.315833333	0.178333333	0	0.255555556	0	0	0.216388889	0	0.75	0	0.136072
643	154	1	0	3	1	2	1	1	1	2012	4	12	4	7.25	53	1	0	1	2397	0.647777778	0.181666667	0.1475	0	0.331111111	0	0	0.169444444	1.5	0.41	0	0.35082
40502	8657	3	0	4	2	1	5	0	2	2013	9	6	5	8.5	5	0	0	1	1396	0.416111111	0.126666667	0.165	0	0.070277778	0	0	0.103888889	0	0.29	0	0.0802139
8295	1713	1	0	4	1	1	1	1	1	2012	7	9	1	17	48	1	1	1	3773	0.88	0.288055556	0.101388889	0	0.425	0	0	0.268333333	1.5	0.68	10.5	0.549689
29760	6425	0	0	1	3	6	5	0	2	2013	5	2	4	11.5	76	1	0	0	500	0.106944444	0.049722222	0.0375	0	0.04	0	0	0.070833333	0	0.14	0	0.45098
63764	13703	1	1	4	3	5	1	1	3	2014	7	20	7	11.5	47	1	1	1	3529	0.899166667	0.265555556	0.285277778	0	0.259444444	0	0	0.203333333	1.5	1.15	0	0.157104
15012	3184	0	0	4	3	1	1	1	1	2012	9	28	5	17	44	1	0	1	3108	0.766388889	0.260833333	0.178888889	0	0.249166667	0	0	0.194444444	1.5	0.56	0	0.195714
56527	12130	0	0	4	4	6	1	1	3	2014	4	26	6	9.75	38	1	1	2	9563	2.1825	0.681111111	0.348333333	0.25	0.083333333	0.1	1	0.453611111	3	1.32	0	0.350888
29581	6385	3	0	1	2	2	5	0	2	2013	4	30	2	8.25	5	0	0	1	1427	0.400277778	0.179444444	0.310555556	0.016666667	0	0	0	0.1625	0	0.35	0	0.441026
28143	6096	0	1	3	1	6	1	1	2	2013	4	12	5	21.5	51	1	0	0	21248	4.816944444	1.511666667	0.273611111	0.583333333	0.157222222	0.216666667	2	0.943055556	4.3	3.17	0	0.522828
39619	8483	1	4	3	3	1	1	1	2	2013	8	26	1	21.83333333	23	0	1	1	12763	3.016111111	0.935833333	0.124444444	0	0.755277778	0.116666667	1	0.485833333	3	2.04	0	0.297313
25272	5452	0	0	3	2	6	1	1	1	2013	2	9	6	12.25	36	0	0	0	3347	0.859722222	0.293333333	0.211111111	0	0.297777778	0	0	0.252222222	1.5	0.64	0	0.431718
73844	15994	0	0	3	1	6	1	1	3	2014	11	28	5	8.666666667	25	1	0	0	4102	1.047777778	0.378333333	0.231666667	0	0.478055556	0	0	0.346111111	1.5	0.77	0	0.497592
32546	7015	2	1	4	5	2	3	0	2	2013	6	8	6	13	12	0	0	2	21586	5.165833333	1.423333333	0.173333333	0.55	0.25	0.333333333	2	1.300277778	1.5	3.61	0	0.626362
18002	3808	1	0	3	3	6	1	1	1	2012	10	30	2	8	32	1	1	0	8309	1.999722222	0.641666667	0.393888889	0.433333333	0	0.116666667	1	0.654166667	5.9	1.46	0	0.641614
12585	2680	1	0	4	1	1	1	1	1	2012	8	30	4	7	63	0	1	2	7830	2.088888889	0.578055556	0.210277778	0	0.557777778	0.083333333	1	0.347222222	3	1.39	0	0.192
55143	11799	3	0	4	3	6	5	0	3	2014	4	5	6	14.25	5	0	0	0	13560	3.486666667	1.101944444	0.190277778	0.583333333	0.166666667	0.316666667	2	0.553333333	0	2.51	0	0.462349
32607	7027	2	1	4	3	1	1	1	2	2013	6	9	7	15.96666667	22	1	1	1	492	0.188055556	0.058611111	0.125277778	0	0.015	0	0	0.052777778	1.5	0.14	0	0.0157895
15397	3256	6	0	1	2	1	3	0	1	2012	10	3	3	8.333333333	13	1	0	1	997	0.250833333	0.078055556	0.209166667	0	0.026666667	0	0	0.0625	0	0.18	0	0.142222
65026	14001	0	1	4	3	1	1	1	3	2014	8	7	4	16.25	45	1	1	2	2201	0.613333333	0.194444444	0.232222222	0	0.136111111	0	0	0.129722222	1.5	0.43	0	0.282655
36401	7770	0	1	4	3	1	5	0	2	2013	7	17	3	11.83333333	70	0	1	1	1535	0.403888889	0.132777778	0.07	0	0.115	0	0	0.080555556	0	0.28	0	0.137931
64426	13850	0	0	3	3	6	1	1	3	2014	7	28	1	14	36	0	0	0	1196	0.285277778	0.080277778	0.009722222	0	0.155555556	0	0	0.095	1.5	0.21	0	0.324561
46265	9883	0	2	3	3	6	1	1	2	2013	11	15	5	11	21	1	0	0	1740	0.467777778	0.175833333	0.311944444	0	0.166666667	0	0	0.203333333	1.5	0.54	0	0.102459
77551	16790	2	1	1	2	6	5	0	3	2015	1	20	2	15.58333333	7	1	0	0	1266	0.351666667	0.123333333	0.268055556	0	0.057222222	0	0	0.109444444	0	0.28	0	0.220812
3989	819	1	0	3	1	6	1	1	1	2012	5	22	2	7.75	34	0	0	0	18254	4.370833333	1.566388889	0.326111111	0.5	0	0.1	1	1.296666667	6.7	3.52	10.5	0.604542
19810	4199	0	2	3	3	1	5	0	1	2012	11	22	4	16.5	74	1	1	2	11874	2.842222222	0.961111111	0.120555556	0.266666667	0.2	0.133333333	1	1.013333333	0	2.64	10.5	0.627193
62641	13452	2	3	3	1	1	1	1	3	2014	7	7	1	14.5	25	1	1	1	3166	0.734444444	0.242777778	0.196944444	0	0.201111111	0	0	0.217777778	1.5	0.59	10.5	0.556122
45576	9745	1	2	4	3	1	5	0	2	2013	11	7	4	11.41666667	84	0	1	1	2561	0.5275	0.149444444	0.04	0	0.175555556	0	0	0.137777778	0	0.38	0	0.288306
35090	7509	1	3	3	2	6	2	0	2	2013	7	3	3	15.5	17	0	0	0	1772	0.508611111	0.164722222	0.098055556	0	0.386666667	0	0	0.145277778	0	0.35	0	0.418738
43850	9362	2	0	1	1	6	1	1	2	2013	10	14	1	8	29	0	1	0	1760	0.428055556	0.166666667	0.044444444	0	0.103333333	0	0	0.137777778	1.5	0.33	0	0.372984
4715	964	0	1	3	3	6	5	0	1	2012	5	29	2	14.25	88	1	1	0	3024	0.736111111	0.265	0.166944444	0.183333333	0	0	0	0.298333333	0	0.61	10.5	0.700186
34292	7355	0	0	4	2	1	1	1	2	2013	6	26	3	14.66666667	59	0	1	2	5738	1.354722222	0.374722222	0.192222222	0	0.351944444	0	0	0.233611111	1.5	0.97	0	0.146254
11374	2402	2	7	4	3	1	5	0	1	2012	8	13	1	19	5	1	0	2	2967	0.746388889	0.201388889	0.151666667	0	0.236388889	0	0	0.209166667	0	0.58	0	0.347942
7445	1531	0	5	3	5	1	4	0.5	1	2012	6	30	6	17.08333333	46	1	1	2	9680	2.320833333	0.797222222	0.048611111	0	0.962777778	0.093611111	1	0.583333333	1.5	1.69	0	0.387143
10577	2216	1	1	2	1	1	5	0	1	2012	8	1	3	15.58333333	63	0	0	1	4036	1.009166667	0.305277778	0.303333333	0.216666667	0	0.066666667	1	0.370833333	0	0.95	0	0.723595
29184	6314	1	3	4	3	6	1	1	2	2013	4	24	3	22.5	26	0	1	0	2855	0.674444444	0.215555556	0.103888889	0	0.205	0	0	0.154166667	1.5	0.42	0	0.464865
36309	7750	0	2	4	4	1	1	1	2	2013	7	17	3	17.5	47	1	1	2	11225	2.744722222	0.776944444	0.164444444	0.5	0.02	0.3	2	0.713888889	5.1	2.03	0	0.441245
42906	9162	1	5	1	1	6	5	0	2	2013	10	4	5	19	47	0	1	0	422	0.118888889	0.056944444	0.094722222	0	0.016666667	0	0	0.103333333	0	0.23	0	0.27957
14817	3146	0	0	4	1	5	1	1	1	2012	9	26	3	7.833333333	60	1	1	2	2651	0.675	0.196111111	0.1	0	0.2425	0	0	0.1525	1.5	0.59	0	0.0619308
35888	7673	0	3	3	3	1	1	1	2	2013	7	12	5	19.16666667	47	0	1	1	894	0.265555556	0.117777778	0.076944444	0	0.068333333	0	0	0.080555556	1.5	0.21	0	0.1
20491	4350	4	0	3	3	1	1	1	1	2012	12	1	6	16	24	1	0	1	1913	0.449722222	0.129722222	0.075	0	0.133333333	0	0	0.121388889	1.5	0.35	0	0.350114
49401	10546	1	1	4	3	1	5	0	2	2013	12	29	7	9	63	1	1	1	1281	0.4225	0.161111111	0.118333333	0	0.096388889	0	0	0.123611111	0	0.35	0	0.211236
70352	15224	0	1	4	3	2	5	0	3	2014	10	17	5	17.75	67	1	0	1	2484	0.643055556	0.231944444	0.221944444	0	0.208888889	0	0	0.218611111	0	0.47	0	0.335451
25380	5477	0	1	1	5	6	1	1	1	2013	2	11	1	10.51666667	54	0	1	0	1008	0.259722222	0.125277778	0.107222222	0.016666667	0	0	0	0.225555556	2.4	0.4	10.5	0.695813
66243	14276	0	0	3	1	1	1	1	3	2014	8	23	6	6.416666667	31	0	0	1	1300	0.370277778	0.105	0.047222222	0	0.075555556	0	0	0.090555556	1.5	0.29	0	0.0552147
76791	16618	3	0	3	2	2	4	0.5	3	2015	1	10	6	8.383333333	21	1	1	1	14867	3.486666667	1.046388889	0.233055556	0.483333333	0	0.116666667	1	0.704166667	1.85	2.34	10.5	0.432742
43368	9258	1	1	3	4	1	1	1	2	2013	10	9	3	16.5	32	0	1	1	24085	5.576388889	1.646111111	0.178055556	0.466666667	0.151111111	0.266666667	2	1.396111111	10.1	4.03	10.5	0.713092
65553	14125	0	1	1	5	1	1	1	3	2014	8	15	5	13.75	30	0	1	1	789	0.19	0.056388889	0.141388889	0	0.028611111	0	0	0.055833333	1.5	0.14	0	0.373134
75367	16295	0	0	1	3	6	1	1	3	2014	12	14	7	11	32	0	0	0	2948	0.719444444	0.220555556	0.145555556	0	0.160555556	0	0	0.156666667	1.5	0.45	0	0.264184
66561	14354	0	0	4	3	1	1	1	3	2014	8	30	6	8	43	0	1	2	9883	2.3	0.690833333	0.270555556	0.3	0.13	0.086666667	1	0.396388889	4.3	1.46	0	0.262789
63546	13650	1	0	4	4	1	1	1	3	2014	7	17	4	8.5	58	1	1	2	7179	1.828055556	0.585833333	0.188055556	0	0.593611111	0.114444444	1	0.408333333	3	1.39	0	0.273469
18220	3859	0	3	3	5	6	1	1	1	2012	11	1	4	18	38	1	0	0	6357	1.518888889	0.606388889	0.262777778	0.366666667	0	0	0	0.545277778	2.4	1.16	10.5	0.735609
14585	3099	0	2	1	3	6	1	1	1	2012	9	23	7	14.16666667	38	1	0	0	1058	0.311666667	0.132222222	0.0475	0	0.15	0	0	0.111944444	1.5	0.25	0	0.325062
16230	3431	0	1	3	1	1	1	1	1	2012	10	11	4	16.5	51	0	1	2	12414	3.216944444	1.310833333	0.281666667	0.416666667	0	0.25	2	0.895	5.6	2.62	0	0.441651
28069	6080	1	0	3	3	1	5	0	2	2013	4	12	5	10.5	77	1	0	1	16496	3.955	1.132777778	0.179166667	0.466666667	0.177777778	0.116666667	1	0.944722222	0	2.91	0	0.441929
70729	15303	0	1	3	3	1	1	1	3	2014	10	21	2	15	44	0	1	1	5968	1.453611111	0.515833333	0.158611111	0.15	0.233333333	0.083333333	1	0.508055556	3.9	1.22	10.5	0.728814
8929	1849	3	2	4	3	1	5	0	1	2012	7	15	7	11	5	1	0	2	2222	0.518611111	0.183888889	0.176111111	0	0.083333333	0	0	0.121388889	0	0.39	0	0.0480549
74400	16099	1	1	3	1	1	1	1	3	2014	12	4	4	22	43	0	0	2	13828	3.213888889	0.980277778	0.088888889	0.466666667	0.056944444	0.166666667	1	0.572777778	4.3	2.02	0	0.467992
55749	11948	1	1	4	3	2	1	1	3	2014	4	14	1	12	57	1	1	1	3535	0.869166667	0.238611111	0.139444444	0	0.300555556	0	0	0.179166667	1.5	0.6	0	0.102326
61493	13182	2	6	4	2	2	5	0	3	2014	6	25	3	14.5	65	1	0	1	3479	0.896666667	0.263055556	0.268333333	0	0.222222222	0	0	0.225	0	0.57	0	0.22716
56379	12103	0	1	4	5	1	1	1	3	2014	4	24	4	8.416666667	51	1	1	1	1352	0.388333333	0.118333333	0.233888889	0	0.065	0	0	0.114444444	1.5	0.29	0	0.269417
62317	13380	0	1	4	2	1	1	1	3	2014	7	4	5	8.183333333	46	1	1	2	2024	0.538333333	0.142222222	0.230277778	0	0.13	0	0	0.158333333	1.5	0.43	0	0.207018
44062	9416	1	3	4	3	1	1	1	2	2013	10	17	4	10.33333333	40	1	1	1	4382	1.105555556	0.361388889	0.230277778	0	0.444444444	0	0	0.295555556	1.5	0.84	0	0.325188
33757	7253	1	0	3	1	1	1	1	2	2013	6	20	4	5.25	39	0	0	1	6903	1.831111111	0.519166667	0.172222222	0	0.655555556	0	0	0.336944444	1.5	1.25	0	0.153339
32063	6913	0	0	3	4	6	1	1	2	2013	6	3	1	8	46	1	0	0	7725	1.844722222	0.634444444	0.093055556	0.333333333	0.1875	0.183333333	1	0.576388889	3.2	1.41	0	0.417349
61873	13264	0	4	4	3	6	1	1	3	2014	6	28	6	20.75	59	1	1	2	6013	1.524444444	0.457777778	0.393055556	0.133333333	0	0	0	0.248611111	1.8	0.95	0	0.12514
66393	14313	0	3	3	3	6	4	1	3	2014	8	26	2	21	23	0	0	0	19473	4.471388889	1.563333333	0.152222222	0.716666667	0.1	0.3	2	0.735	5.7	3.26	0	0.39418
10013	2091	0	2	4	3	1	5	0	1	2012	7	27	5	19.25	68	1	1	2	11069	2.7325	0.947777778	0.146111111	0.45	0.241388889	0.2	2	0.650555556	0	2.19	0	0.526046
8125	1665	2	0	3	3	6	5	0	1	2012	7	6	5	11.5	5	0	0	0	2183	0.515277778	0.152222222	0.102777778	0	0.223333333	0	0	0.160833333	0	0.35	0	0.701209
76979	16661	0	1	3	1	6	1	0	3	2015	1	13	2	13.33333333	35	0	0	0	9801	2.548611111	0.871111111	0.175277778	0.35	0.308611111	0.1	1	0.755555556	2.4	1.8	10.5	0.550368
22860	4908	0	1	3	3	6	1	1	1	2013	1	12	6	13	52	0	1	0	14310	3.6575	1.010555556	0.183611111	0.633333333	0	0.133333333	1	0.650833333	1.5	2.29	0	0.570209
49485	10570	0	0	4	3	1	5	0	2	2014	1	1	3	11	75	0	1	2	1014	0.291944444	0.119166667	0.218055556	0	0.040555556	0	0	0.212777778	0	0.63	0	0.398172
48824	10407	1	0	4	3	1	1	1	2	2013	12	15	7	15	36	0	1	1	10061	2.422777778	0.769444444	0.129444444	0.2	0.66	0.296666667	2	0.553611111	4.5	1.73	0	0.564476
80638	17513	0	0	3	1	6	1	1	3	2015	3	9	1	8.5	45	1	1	0	5322	1.265833333	0.455277778	0.384444444	0.283333333	0	0	0	0.515	2.8	1.03	10.5	0.757821
23510	5079	0	0	3	1	6	1	1	1	2013	1	22	2	9.25	61	1	0	0	6954	1.7025	0.6025	0.150833333	0	0.568611111	0.110833333	1	0.428888889	3	1.29	0	0.36658
80051	17371	0	2	4	3	2	1	1	3	2015	2	27	5	12	40	1	1	2	3739	1.056111111	0.374444444	0.088333333	0	0.516666667	0	0	0.288333333	1.5	0.66	0	0.374759
62025	13307	0	0	4	4	4	1	1	3	2014	7	1	2	7.5	25	0	1	2	5362	1.181666667	0.337777778	0.174722222	0	0.451944444	0	0	0.400277778	1.5	1.63	0	0.750867
48691	10383	1	9	4	3	2	1	1	2	2013	12	13	5	20.25	38	1	1	1	2062	0.525833333	0.165555556	0.156388889	0	0.138611111	0	0	0.146111111	1.5	0.34	0	0.201521
43688	9328	1	4	4	3	1	1	1	2	2013	10	12	6	17.33333333	47	1	1	2	1116	0.279722222	0.077222222	0.120555556	0.033333333	0	0	0	0.071944444	1.5	0.21	0	0
68720	14857	1	1	1	3	1	1	1	3	2014	9	28	7	16	33	1	1	1	1193	0.2475	0.082222222	0.113055556	0	0.062777778	0	0	0.094722222	1.5	0.23	0	0.442815
42801	9144	0	4	4	3	2	2	0	2	2013	10	3	4	17	17	1	0	1	3248	0.822222222	0.248611111	0.223888889	0	0.2	0	0	0.1775	0	0.46	0	0.184664
26113	5633	0	1	3	3	6	4	0.5	1	2013	2	21	4	12.5	40	1	0	0	3601	0.873333333	0.281944444	0.161111111	0	0.326944444	0	0	0.287222222	0.75	0.66	0	0.457447
72192	15644	0	0	1	3	1	1	1	3	2014	11	9	7	8.5	36	1	1	2	1802	0.472222222	0.147222222	0.240833333	0	0.11	0	0	0.103611111	1.5	0.35	0	0.292225
326	76	0	0	3	3	6	5	0	1	2012	4	6	5	10	66	1	1	0	7650	1.913888889	0.721944444	0.189722222	0.366666667	0	0	0	0.350277778	0	1.19	0	0.206979
50902	10884	0	5	3	5	6	4	1	2	2014	1	17	5	22.75	26	0	1	0	8766	2.024722222	0.652222222	0.123333333	0.3	0.116666667	0.166666667	1	0.548888889	3.1	1.44	0	0.598178
69708	15083	0	0	3	3	6	1	1	3	2014	10	10	5	9.5	57	1	1	0	3930	0.884166667	0.263611111	0.161666667	0	0.375277778	0.073611111	1	0.264166667	3	0.63	0	0.368034
16985	3587	1	1	3	1	1	1	1	1	2012	10	19	5	20	34	0	1	1	5510	1.243611111	0.421944444	0.107777778	0	0.359722222	0	0	0.3675	1.5	0.96	0	0.635677
9418	1960	1	2	1	5	1	1	1	1	2012	7	21	6	12.66666667	32	0	1	1	1388	0.316944444	0.086388889	0.021666667	0	0.094444444	0	0	0.103888889	1.5	0.24	0	0.283422
2671	567	0	3	1	3	6	1	1	1	2012	5	8	2	15.66666667	58	1	1	0	1058	0.270833333	0.118333333	0.091666667	0	0.101388889	0	0	0.080277778	1.5	0.2	0	0.186851
62488	13418	1	1	3	3	6	1	1	3	2014	7	6	7	17.5	36	0	0	0	4232	0.9975	0.346111111	0.113055556	0	0.233333333	0	0	0.199722222	1.5	0.61	0	0.105702
69043	14924	1	0	3	1	1	5	0	3	2014	10	1	3	9	70	1	1	1	3956	0.943333333	0.298888889	0.309722222	0	0.313055556	0	0	0.263055556	0	0.75	0	0.342133
55841	11971	0	1	4	1	1	1	0	3	2014	4	16	3	14.5	65	0	1	2	5344	1.315	0.3875	0.331666667	0	0.4	0	0	0.29	0	1.09	0	0.127395
5806	1187	0	0	1	3	6	1	1	1	2012	6	12	2	9	56	0	0	0	506	0.1625	0.053055556	0.124444444	0	0.016666667	0	0	0.061388889	1.5	0.13	0	0.303167
70520	15260	1	0	3	3	6	1	1	3	2014	10	19	7	14	46	0	1	0	15745	3.443611111	1.143888889	0.167222222	0.55	0.114444444	0.116666667	1	0.876388889	4.3	2.42	0	0.540095
